session_id,timestamp_utc,tod_bucket,dow,src_asn,src_cc,src_isp,ip_version,prob_cgnat,port,protocol_label,flow,allowInsecure,server_build,alpn_negotiated,tls_version,cipher_chosen,ja3,ja4,utls_inferred,alpn_offered_set_hash,sni_bucket,cdn_vendor,dest_bucket,tcp_rst_seen,syn_retries,tls_alert_desc,retransmissions,tt_handshake_ms,ttfb_ms,throughput_kbps,session_duration_s,bytes_up,bytes_down,signature_based_match,protocol_state_tracking,heuristic_behavior_score,packet_size_mean,packet_size_std,packet_size_p95,interarrival_mean_ms,interarrival_std_ms,flow_duration_ms,byte_entropy,ascii_ratio_initial32,byte_freq_bin_00_31,byte_freq_bin_32_63,byte_freq_bin_64_95,byte_freq_bin_96_127,byte_freq_bin_128_159,byte_freq_bin_160_191,byte_freq_bin_192_223,byte_freq_bin_224_255,connection_pattern_bucket,payload_to_header_ratio,dns_qname_bucket,dns_rcode,dns_ttl_s,ttl_mean,fragmentation_seen,label_success,hist_success_rate_by_bucket,hist_success_rate_by_sni,hist_success_rate_by_port,hist_success_rate_by_ja3,ratio_handshake_totaldelay,ema_throughput_kbps_24h,onehot_morning,onehot_noon,onehot_evening,onehot_midnight
7c3969cda8b1,2026-03-15T14:41:49Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,443,vless-reality,xtls-rprx-vision,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,apple_front,Apple,apple_front,True,0,not_applicable,0,29.12,29.12,437.226,0.124,2531,6777,1,reset,0.35,404.696,554.249,1520.0,5.641,8.237,124.0,7.0803,0.2188,0.3633,0.0957,0.0938,0.0977,0.1035,0.0996,0.084,0.0625,short_burst,6.4478,not_observed,not_observed,not_observed,58.783,False,0,0.0695,0.0695,0.0695,0.0695,1.0,113.83,0,1,0,0
e5f3cd2206cc,2026-03-15T14:41:49Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,104.93,104.93,4.298,18.589,6988,9986,1,reset,0.35,377.2,485.258,1380.0,422.473,1746.284,18589.0,7.0235,0.25,0.3027,0.125,0.0645,0.1426,0.0859,0.084,0.1016,0.0938,interactive,5.8575,not_observed,not_observed,not_observed,55.111,False,0,0.0,0.0,0.0,0.0,1.0,30.63,0,1,0,0
cdfa7e158951,2026-03-15T14:41:49Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,116.679,116.679,3.886,17.015,4366,8266,1,reset,0.35,300.762,408.481,1380.0,415.01,2355.18,17015.0,6.9943,0.2812,0.3184,0.1211,0.082,0.1211,0.0918,0.0859,0.1055,0.0742,interactive,4.3894,not_observed,not_observed,not_observed,55.238,False,0,0.0,0.0,0.0,0.0,1.0,25.281,0,1,0,0
27c4802c75fa,2026-03-15T14:41:49Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,110.285,110.285,25.566,18.603,16666,59450,1,reset,0.35,698.312,673.652,1380.0,172.248,1398.99,18603.0,7.2694,0.25,0.2754,0.1211,0.082,0.1289,0.0977,0.1172,0.0977,0.0801,interactive,12.0353,not_observed,not_observed,not_observed,57.394,False,0,0.0,0.0,0.0,0.0,1.0,25.338,0,1,0,0
459a761b078f,2026-03-15T14:41:49Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,106.403,106.403,4.127,18.58,6883,9586,1,reset,0.35,411.725,501.521,1380.0,476.398,1923.588,18580.0,7.1652,0.2812,0.2812,0.1445,0.0703,0.1094,0.0938,0.1055,0.0977,0.0977,interactive,6.5187,not_observed,not_observed,not_observed,55.2,False,0,0.0,0.0,0.0,0.0,1.0,21.096,0,1,0,0
369ac1092064,2026-03-15T14:41:49Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,121.071,121.071,4.868,18.493,7077,11252,1,reset,0.35,398.457,520.885,1380.0,410.949,2452.673,18493.0,7.1026,0.2812,0.3105,0.1152,0.0879,0.1426,0.0781,0.0859,0.1035,0.0762,interactive,6.2659,not_observed,not_observed,not_observed,55.304,False,0,0.0,0.0,0.0,0.0,1.0,17.85,0,1,0,0
7de28a9e6194,2026-03-15T14:41:49Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,115.566,115.566,156.935,6.089,9137,119447,1,reset,0.35,803.65,638.482,1380.0,38.298,343.36,6089.0,7.2263,0.25,0.2832,0.1406,0.0801,0.0996,0.1211,0.0859,0.1035,0.0859,interactive,14.063,not_observed,not_observed,not_observed,57.5,False,0,0.0,0.0,0.0,0.0,1.0,45.667,0,1,0,0
9bb94f4ce3a0,2026-03-15T14:41:49Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,117.29,117.29,24.517,18.493,7216,56675,1,reset,0.35,717.876,623.525,1380.0,210.143,1767.999,18493.0,7.3878,0.2812,0.2168,0.125,0.123,0.1387,0.1309,0.0898,0.1191,0.0566,interactive,12.4091,not_observed,not_observed,not_observed,57.169,False,0,0.0,0.0,0.0,0.0,1.0,41.437,0,1,0,0
16db2efbc8d4,2026-03-15T14:41:49Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,112.261,112.261,9.042,18.559,9225,20977,1,reset,0.35,343.205,445.158,1380.0,213.322,1727.228,18559.0,7.4361,0.2812,0.2207,0.125,0.1328,0.1113,0.1094,0.1035,0.1211,0.0762,interactive,5.21,not_observed,not_observed,not_observed,56.182,False,0,0.0,0.0,0.0,0.0,1.0,34.958,0,1,0,0
cbd072bdb2c9,2026-03-15T14:41:49Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,109.801,109.801,5.681,16.69,4506,11853,1,reset,0.35,419.462,534.413,1380.0,439.201,2347.813,16690.0,7.4868,0.1875,0.1973,0.1309,0.1172,0.1328,0.1367,0.0996,0.0996,0.0859,interactive,6.7124,not_observed,not_observed,not_observed,55.795,False,0,0.0,0.0,0.0,0.0,1.0,29.103,0,1,0,0
b27a16957a60,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,110.717,110.717,37.269,16.732,8023,77949,1,reset,0.35,741.138,626.125,1380.0,145.496,1374.65,16732.0,7.2844,0.3125,0.25,0.1172,0.1074,0.1348,0.0938,0.123,0.1055,0.0684,interactive,12.8588,not_observed,not_observed,not_observed,57.379,False,0,0.0,0.0,0.0,0.0,1.0,30.736,0,1,0,0
059b32a60d41,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,121.256,121.256,5.751,17.42,6780,12522,1,reset,0.35,393.918,512.255,1380.0,362.909,2174.185,17420.0,7.4226,0.2188,0.2305,0.1094,0.1211,0.1035,0.1172,0.1074,0.123,0.0879,interactive,6.1795,not_observed,not_observed,not_observed,55.837,False,0,0.0,0.0,0.0,0.0,1.0,25.739,0,1,0,0
bcb1fd674639,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,104.383,104.383,21.049,17.069,9277,44911,1,reset,0.35,637.506,604.102,1380.0,203.199,1664.555,17069.0,7.4609,0.1875,0.2148,0.1445,0.1035,0.1094,0.1406,0.1309,0.0918,0.0645,interactive,10.8644,not_observed,not_observed,not_observed,56.282,False,0,0.0,0.0,0.0,0.0,1.0,24.801,0,1,0,0
d1c20f2cbd76,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,108.173,108.173,4.023,8.738,4942,4394,1,reset,0.35,373.44,545.46,1380.0,364.076,1472.496,8738.0,7.0683,0.25,0.3379,0.1152,0.0879,0.1055,0.0918,0.082,0.082,0.0977,interactive,5.839,not_observed,not_observed,not_observed,55.68,False,0,0.0,0.0,0.0,0.0,1.0,20.645,0,1,0,0
bc24dd039ace,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,130.362,130.362,4.909,17.386,9889,10669,1,reset,0.35,513.95,637.643,1404.35,445.802,2450.456,17386.0,6.9875,0.2812,0.3418,0.127,0.0801,0.1289,0.0723,0.0664,0.084,0.0996,interactive,8.4808,not_observed,not_observed,not_observed,55.2,False,0,0.0,0.0,0.0,0.0,1.0,17.498,0,1,0,0
ae769e071473,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,1,not_observed,0,114.706,114.706,9.023,18.734,9918,21129,1,reset,0.5,477.646,567.497,1380.0,292.717,1944.774,18734.0,7.3369,0.3438,0.2285,0.1406,0.0703,0.1445,0.1152,0.1055,0.1094,0.0859,interactive,7.8113,not_observed,not_observed,not_observed,55.385,False,0,0.0,0.0,0.0,0.0,1.0,15.803,0,1,0,0
c9e2ec4379e1,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,114.826,114.826,27.791,17.459,7651,60650,1,reset,0.35,676.248,620.431,1380.0,174.594,1543.237,17459.0,6.9117,0.1562,0.3477,0.125,0.0996,0.1133,0.0723,0.084,0.0957,0.0625,interactive,11.6105,not_observed,not_observed,not_observed,57.03,False,0,0.0,0.0,0.0,0.0,1.0,18.201,0,1,0,0
61151ed1cf0c,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,114.207,114.207,44.572,1.461,4876,8140,1,reset,0.35,433.867,530.067,1380.0,50.365,182.985,1461.0,7.2573,0.125,0.2617,0.1191,0.1191,0.0879,0.1152,0.0996,0.1133,0.084,short_burst,6.9386,not_observed,not_observed,not_observed,55.467,False,0,0.0,0.0,0.0,0.0,1.0,23.475,0,1,0,0
23bfec8b57d6,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,105.049,105.049,14.392,5.776,7288,10391,1,reset,0.35,491.083,576.303,1423.5,165.022,662.498,5776.0,7.4118,0.2188,0.2109,0.1484,0.0957,0.1387,0.1113,0.0996,0.1133,0.082,interactive,8.0982,not_observed,not_observed,not_observed,55.111,False,0,0.0,0.0,0.0,0.0,1.0,21.658,0,1,0,0
24ecd340d88a,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,114.879,114.879,5.763,17.549,7906,12641,1,reset,0.35,360.474,426.936,1380.0,313.371,1429.487,17549.0,7.2762,0.2812,0.252,0.1211,0.1074,0.1035,0.1191,0.1016,0.1113,0.084,interactive,5.5387,not_observed,not_observed,not_observed,55.298,False,0,0.0,0.0,0.0,0.0,1.0,18.479,0,1,0,0
3eda2ed68650,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,120.922,120.922,20.334,17.606,7203,44749,1,reset,0.35,674.701,624.058,1380.0,231.656,1784.102,17606.0,7.5335,0.2812,0.1953,0.1113,0.1348,0.127,0.1113,0.123,0.1094,0.0879,interactive,11.5778,not_observed,not_observed,not_observed,56.727,False,0,0.0,0.0,0.0,0.0,1.0,18.85,0,1,0,0
f20dcaa9f099,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,138.904,138.904,5.701,13.941,7064,9935,1,reset,0.35,377.756,487.63,1380.0,316.849,1493.648,13941.0,7.469,0.25,0.1758,0.1348,0.0957,0.1348,0.0859,0.1465,0.127,0.0996,interactive,5.9035,not_observed,not_observed,not_observed,55.111,False,0,0.0,0.0,0.0,0.0,1.0,16.22,0,1,0,0
2e35896954ef,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,135.643,135.643,128.994,7.458,9228,120255,1,reset,0.35,780.018,636.089,1380.0,45.199,378.888,7458.0,7.1705,0.2812,0.2949,0.1211,0.1055,0.1152,0.0977,0.1152,0.0918,0.0586,interactive,13.6701,not_observed,not_observed,not_observed,57.928,False,0,0.0,0.0,0.0,0.0,1.0,38.775,0,1,0,0
638ab84e5e96,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,119.047,119.047,5.111,17.491,8402,11175,1,reset,0.35,425.587,528.964,1380.0,388.693,2298.082,17491.0,7.0368,0.3125,0.3105,0.123,0.0918,0.1074,0.0703,0.0703,0.1191,0.1074,interactive,6.7867,not_observed,not_observed,not_observed,54.957,False,0,0.0,0.0,0.0,0.0,1.0,32.042,0,1,0,0
42c18339bf5d,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,104.343,104.343,4.928,17.328,7267,10673,1,reset,0.35,448.5,527.043,1380.0,444.315,2331.725,17328.0,7.0541,0.2188,0.3184,0.1074,0.084,0.1582,0.0977,0.0762,0.0859,0.0723,interactive,7.2246,not_observed,not_observed,not_observed,55.2,False,0,0.0,0.0,0.0,0.0,1.0,26.619,0,1,0,0
a60fdd7ca10f,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,111.979,111.979,4.559,17.701,7087,10088,1,reset,0.35,399.419,524.407,1380.0,421.454,2449.464,17701.0,7.1468,0.25,0.2598,0.1152,0.0957,0.1543,0.0859,0.084,0.0938,0.1113,interactive,6.2835,not_observed,not_observed,not_observed,55.814,False,0,0.0,0.0,0.0,0.0,1.0,22.207,0,1,0,0
e1e6206f10aa,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,105.918,105.918,6.53,17.703,9115,14449,1,reset,0.35,318.432,404.242,1315.0,242.51,1664.308,17703.0,7.0735,0.2812,0.3027,0.123,0.0781,0.1289,0.0898,0.0977,0.0957,0.084,interactive,4.7331,not_observed,not_observed,not_observed,55.568,False,0,0.0,0.0,0.0,0.0,1.0,19.072,0,1,0,0
0d63862c0d3a,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,108.036,108.036,5.005,17.805,6356,11139,1,reset,0.35,380.326,502.458,1380.0,395.663,2344.53,17805.0,6.9562,0.4062,0.3359,0.1289,0.0957,0.125,0.0801,0.0918,0.0879,0.0547,interactive,5.9178,not_observed,not_observed,not_observed,55.304,False,0,0.0,0.0,0.0,0.0,1.0,16.259,0,1,0,0
a762d5e7ef77,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,102.804,102.804,41.568,1.469,4832,7633,1,reset,0.35,445.179,570.018,1380.0,54.404,191.244,1469.0,7.069,0.25,0.332,0.123,0.0781,0.1016,0.0938,0.0859,0.0918,0.0938,short_burst,7.1541,not_observed,not_observed,not_observed,55.429,False,0,0.0,0.0,0.0,0.0,1.0,21.321,0,1,0,0
6d1662bc8fd0,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,108.506,108.506,46.538,17.832,9364,103733,1,reset,0.35,759.04,623.576,1380.0,120.486,1281.818,17832.0,7.1054,0.25,0.2949,0.1152,0.0801,0.1191,0.0977,0.1094,0.0996,0.084,interactive,13.205,not_observed,not_observed,not_observed,57.664,False,0,0.0,0.0,0.0,0.0,1.0,26.364,0,1,0,0
e2a2c4ed85c4,2026-03-15T14:41:50Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,142.294,142.294,5.453,17.616,6612,12007,1,reset,0.35,387.896,479.877,1380.0,374.807,2267.324,17616.0,7.2241,0.1875,0.2852,0.125,0.0938,0.1035,0.1016,0.0957,0.1211,0.0742,interactive,6.0636,not_observed,not_observed,not_observed,55.333,False,0,0.0,0.0,0.0,0.0,1.0,22.182,0,1,0,0
034e8f51e756,2026-03-15T14:41:51Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,113.556,113.556,5.135,16.303,7157,10465,1,reset,0.35,409.814,507.009,1380.0,388.158,2245.605,16303.0,7.3408,0.1875,0.2578,0.1309,0.0996,0.1152,0.1074,0.1113,0.1016,0.0762,interactive,6.483,not_observed,not_observed,not_observed,55.442,False,0,0.0,0.0,0.0,0.0,1.0,18.773,0,1,0,0
48afa63d2b22,2026-03-15T14:41:51Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,115.456,115.456,4.708,16.299,6934,9592,1,reset,0.35,367.244,473.961,1380.0,370.421,2194.234,16299.0,7.443,0.1875,0.1719,0.1074,0.0996,0.1621,0.1211,0.1211,0.1172,0.0996,interactive,5.6664,not_observed,not_observed,not_observed,55.467,False,0,0.0,0.0,0.0,0.0,1.0,15.96,0,1,0,0
47dde5200364,2026-03-15T14:41:51Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,110.632,110.632,185.196,0.455,4976,10533,1,reset,0.35,534.793,609.087,1380.0,16.25,32.744,455.0,7.1622,0.3438,0.293,0.1367,0.0938,0.1445,0.0664,0.0957,0.0977,0.0723,short_burst,8.9527,not_observed,not_observed,not_observed,55.172,False,0,0.0,0.0,0.0,0.0,1.0,49.807,0,1,0,0
921e5a92d651,2026-03-15T14:41:51Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,106.659,106.659,23.451,3.85,6293,11286,1,reset,0.35,408.814,523.879,1380.0,91.679,313.533,3850.0,6.9707,0.3125,0.3438,0.1152,0.0762,0.125,0.0625,0.0703,0.1035,0.1035,short_burst,6.4638,not_observed,not_observed,not_observed,55.442,False,0,0.0,0.0,0.0,0.0,1.0,44.536,0,1,0,0
a7c7d0917ee0,2026-03-15T14:41:51Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,112.339,112.339,12.707,6.514,7229,10347,1,reset,0.35,418.476,516.151,1380.0,158.879,599.352,6514.0,7.3918,0.3125,0.209,0.1309,0.1309,0.1191,0.0996,0.1211,0.0957,0.0938,interactive,6.649,not_observed,not_observed,not_observed,54.857,False,0,0.0,0.0,0.0,0.0,1.0,38.17,0,1,0,0
514d99ecd63c,2026-03-15T14:41:51Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,102.52,102.52,4.548,16.001,5330,9096,1,reset,0.35,379.632,510.232,1380.0,432.456,2336.105,16001.0,7.1717,0.25,0.2988,0.1191,0.1035,0.125,0.0898,0.1016,0.0879,0.0742,interactive,5.902,not_observed,not_observed,not_observed,55.579,False,0,0.0,0.0,0.0,0.0,1.0,31.446,0,1,0,0
